repos_number,followers,seniority,label
64,11,middle,1
62,8,middle,1
7,12,junior,0
10,8,junior,0
8,10,junior,0
5,9,junior,0
4,11,junior,0
33,15,middle,1
3,9,junior,0
10,11,junior,0
35,17,middle,1
10,13,junior,0
35,13,middle,1
0,9,junior,0
50,13,middle,1
5,9,junior,0
29,17,middle,1
40,12,middle,1
7,15,junior,0
12,8,junior,0
20,10,junior,0
34,16,middle,1
1,9,junior,0
6,9,junior,0
7,8,junior,0
7,12,junior,0
7,16,junior,0
32,11,middle,1
6,8,junior,0
29,14,middle,1
18,8,junior,0
24,9,junior,0
3,11,junior,0
36,16,middle,1
130,10,senior,2
11,8,junior,0
5,14,junior,0
10,16,junior,0
6,8,junior,0
29,9,middle,1
7,11,junior,0
32,10,middle,1
0,14,junior,0
16,13,junior,0
26,10,middle,1
12,8,junior,0
35,9,middle,1
37,14,middle,1
30,14,middle,1
17,11,junior,0
3,12,junior,0
12,13,junior,0
17,17,junior,0
0,10,junior,0
5,13,junior,0
124,16,senior,2
75,10,middle,1
17,12,junior,0
16,9,junior,0
10,12,junior,0
7,11,junior,0
11,14,junior,0
12,13,junior,0
17,8,junior,0
10,15,junior,0
20,10,junior,0
92,8,senior,2
17,12,junior,0
1,9,junior,0
29,12,middle,1
26,9,middle,1
58,13,middle,1
29,13,middle,1
19,11,junior,0
28,8,middle,1
6,10,junior,0
6,11,junior,0
80,10,senior,2
16,15,junior,0
36,13,middle,1
18,8,junior,0
13,16,junior,0
37,8,middle,1
11,10,junior,0
17,10,junior,0
26,9,middle,1
9,8,junior,0
28,17,middle,1
23,13,middle,1
27,17,middle,1
7,9,junior,0
61,15,middle,1
11,12,junior,0
27,11,middle,1
26,9,middle,1
126,12,senior,2
74,16,middle,1
14,9,junior,0
11,10,junior,0
50,13,middle,1
24,13,middle,1
81,9,senior,2
28,9,middle,1
6,10,junior,0
10,12,junior,0
52,15,middle,1
9,12,junior,0
26,9,middle,1
42,8,middle,1
11,10,junior,0
9,15,junior,0
28,15,middle,1
9,8,junior,0
32,10,middle,1
20,10,junior,0
12,13,junior,0
5,17,junior,0
22,15,middle,1
29,13,middle,1
29,13,middle,1
19,16,junior,0
46,15,middle,1
68,16,middle,1
51,10,middle,1
70,8,middle,1
34,15,middle,1
14,8,junior,0
62,9,middle,1
44,12,middle,1
30,11,middle,1
15,15,junior,0
20,12,junior,0
15,8,junior,0
4,9,junior,0
9,9,junior,0
0,10,junior,0
49,8,middle,1
0,10,junior,0
20,11,junior,0
72,12,middle,1
69,8,middle,1
57,10,middle,1
73,16,middle,1
41,16,middle,1
36,9,middle,1
18,10,junior,0
2,9,junior,0
40,17,middle,1
4,16,junior,0
21,15,junior,0
39,15,middle,1
42,17,middle,1
44,16,middle,1
7,17,junior,0
66,14,middle,1
15,9,junior,0
11,11,junior,0
15,11,junior,0
0,10,junior,0
49,8,middle,1
1,14,junior,0
4,9,junior,0
38,13,middle,1
3,15,junior,0
53,17,middle,1
36,8,middle,1
7,8,junior,0
8,8,junior,0
0,8,junior,0
11,9,junior,0
7,10,junior,0
90,17,senior,2
14,16,junior,0
24,12,middle,1
14,13,junior,0
9,14,junior,0
35,8,middle,1
36,8,middle,1
39,9,middle,1
14,13,junior,0
48,16,middle,1
31,15,middle,1
17,17,junior,0
8,15,junior,0
35,15,middle,1
15,10,junior,0
11,11,junior,0
33,10,middle,1
4,12,junior,0
17,8,junior,0
3,14,junior,0
24,9,junior,0
49,12,middle,1
9,16,junior,0
9,14,junior,0
23,15,middle,1
15,9,junior,0
58,10,middle,1
16,15,junior,0
21,10,junior,0
27,17,middle,1
127,17,senior,2
17,15,junior,0
2,13,junior,0
2,12,junior,0
5,11,junior,0
5,10,junior,0
9,13,junior,0
31,11,middle,1
9,16,junior,0
6,14,junior,0
25,8,middle,1
6,11,junior,0
7,10,junior,0
64,11,middle,1
10,13,junior,0
4,9,junior,0
22,11,junior,0
23,14,middle,1
39,13,middle,1
4,9,junior,0
30,8,middle,1
0,13,junior,0
6,17,junior,0
57,16,middle,1
2,8,junior,0
13,8,junior,0
47,15,middle,1
31,10,middle,1
30,10,middle,1
10,8,junior,0
2,16,junior,0
10,8,junior,0
1,9,junior,0
14,8,junior,0
12,9,junior,0
6,9,junior,0
10,12,junior,0
8,10,junior,0
14,13,junior,0
19,13,junior,0
48,14,middle,1
4,10,junior,0
52,16,middle,1
11,10,junior,0
24,8,junior,0
11,17,junior,0
19,10,junior,0
8,13,junior,0
15,10,junior,0
7,9,junior,0
12,11,junior,0
4,9,junior,0
2,12,junior,0
2,10,junior,0
21,15,junior,0
40,9,middle,1
8,9,junior,0
28,11,middle,1
12,12,junior,0
43,14,middle,1
91,9,senior,2
29,15,middle,1
25,8,middle,1
12,11,junior,0
12,17,junior,0
77,11,middle,1
0,10,junior,0
98,17,senior,2
15,8,junior,0
6,12,junior,0
37,13,middle,1
8,8,junior,0
5,9,junior,0
6,14,junior,0
26,8,middle,1
26,10,middle,1
58,12,middle,1
8,15,junior,0
11,12,junior,0
14,14,junior,0
13,8,junior,0
12,9,junior,0
0,13,junior,0
1,9,junior,0
35,13,middle,1
74,15,middle,1
25,8,middle,1
22,11,junior,0
0,12,junior,0
5,17,junior,0
22,11,junior,0
17,8,junior,0
4,9,junior,0
51,10,middle,1
45,17,middle,1
6,10,junior,0
9,14,junior,0
29,12,middle,1
54,12,middle,1
5,12,junior,0
30,13,middle,1
10,14,junior,0
29,15,middle,1
75,8,middle,1
85,8,senior,2
57,8,middle,1
13,8,junior,0
9,9,junior,0
6,9,junior,0
10,8,junior,0
4,13,junior,0
29,8,middle,1
28,13,middle,1
35,8,middle,1
14,17,junior,0
22,15,middle,1
18,8,junior,0
12,10,junior,0
53,8,middle,1
21,8,junior,0
8,9,junior,0
15,12,junior,0
14,12,junior,0
28,16,middle,1
6,15,junior,0
16,8,junior,0
7,13,junior,0
0,12,junior,0
5,8,junior,0
11,12,junior,0
14,14,junior,0
30,13,middle,1
77,8,middle,1
0,17,junior,0
5,9,junior,0
14,8,junior,0
6,9,junior,0
54,13,middle,1
39,14,middle,1
33,10,middle,1
47,9,middle,1
57,13,middle,1
31,12,middle,1
120,14,senior,2
2,12,junior,0
10,17,junior,0
7,12,junior,0
24,10,junior,0
89,9,senior,2
6,14,junior,0
5,10,junior,0
33,14,middle,1
54,17,middle,1
22,13,junior,0
32,11,middle,1
12,14,junior,0
201,14,senior,2
24,9,junior,0
9,17,junior,0
6,15,junior,0
29,10,middle,1
22,12,junior,0
1,10,junior,0
10,8,junior,0
9,12,junior,0
1,13,junior,0
6,13,junior,0
5,8,junior,0
20,10,junior,0
0,8,junior,0
1,12,junior,0
19,11,junior,0
37,8,middle,1
13,10,junior,0
17,9,junior,0
21,11,junior,0
2,10,junior,0
10,12,junior,0
7,12,junior,0
25,13,middle,1
10,13,junior,0
5,9,junior,0
14,10,junior,0
9,11,junior,0
22,13,junior,0
6,10,junior,0
4,10,junior,0
39,12,middle,1
27,10,middle,1
7,16,junior,0
34,11,middle,1
26,11,middle,1
42,8,middle,1
5,11,junior,0
10,10,junior,0
70,11,middle,1
14,8,junior,0
25,9,middle,1
29,15,middle,1
39,9,middle,1
9,13,junior,0
8,16,junior,0
13,15,junior,0
37,9,middle,1
2,8,junior,0
168,16,senior,2
29,8,middle,1
9,8,junior,0
26,9,middle,1
67,10,middle,1
26,11,middle,1
13,14,junior,0
1,12,junior,0
31,8,middle,1
47,13,middle,1
17,12,junior,0
26,8,middle,1
21,12,junior,0
0,13,junior,0
56,13,middle,1
36,8,middle,1
7,16,junior,0
2,8,junior,0
24,14,middle,1
13,13,junior,0
9,10,junior,0
15,10,junior,0
1,11,junior,0
10,11,junior,0
35,14,middle,1
15,13,junior,0
16,9,junior,0
4,12,junior,0
34,9,middle,1
19,12,junior,0
6,9,junior,0
0,11,junior,0
15,9,junior,0
40,17,middle,1
34,14,middle,1
13,9,junior,0
48,11,middle,1
6,11,junior,0
1,11,junior,0
32,11,middle,1
28,10,middle,1
16,11,junior,0
14,8,junior,0
34,8,middle,1
15,9,junior,0
51,11,middle,1
2,15,junior,0
9,11,junior,0
137,12,senior,2
31,17,middle,1
5,9,junior,0
21,9,junior,0
2,10,junior,0
3,14,junior,0
20,9,junior,0
36,14,middle,1
31,14,middle,1
59,16,middle,1
1,15,junior,0
15,8,junior,0
33,13,middle,1
15,8,junior,0
11,10,junior,0
14,17,junior,0
31,17,middle,1
5,15,junior,0
4,10,junior,0
15,16,junior,0
22,16,middle,1
7,8,junior,0
30,15,middle,1
8,12,junior,0
1,10,junior,0
12,11,junior,0
10,8,junior,0
18,10,junior,0
37,11,middle,1
12,9,junior,0
7,12,junior,0
66,9,middle,1
17,15,junior,0
12,8,junior,0
3,10,junior,0
42,8,middle,1
9,12,junior,0
24,12,middle,1
24,13,middle,1
7,16,junior,0
9,9,junior,0
147,9,senior,2
8,10,junior,0
11,8,junior,0
16,8,junior,0
25,8,middle,1
57,9,middle,1
26,12,middle,1
10,8,junior,0
63,14,middle,1
35,15,middle,1
32,14,middle,1
30,9,middle,1
1,8,junior,0
11,9,junior,0
25,10,middle,1
19,10,junior,0
6,10,junior,0
9,12,junior,0
9,14,junior,0
69,12,middle,1
10,17,junior,0
11,8,junior,0
2,11,junior,0
22,13,junior,0
20,10,junior,0
16,11,junior,0
18,11,junior,0
14,10,junior,0
13,14,junior,0
135,9,senior,2
35,16,middle,1
29,15,middle,1
0,11,junior,0
26,13,middle,1
40,9,middle,1
14,13,junior,0
41,13,middle,1
36,8,middle,1
70,9,middle,1
88,14,senior,2
10,13,junior,0
6,8,junior,0
7,9,junior,0
11,8,junior,0
84,9,senior,2
6,11,junior,0
30,12,middle,1
79,12,senior,2
25,15,middle,1
15,9,junior,0
32,11,middle,1
20,17,junior,0
30,14,middle,1
17,9,junior,0
12,9,junior,0
16,10,junior,0
32,14,middle,1
20,12,junior,0
7,8,junior,0
32,8,middle,1
35,9,middle,1
56,14,middle,1
11,9,junior,0
39,9,middle,1
6,11,junior,0
24,17,middle,1
9,14,junior,0
109,10,senior,2
6,13,junior,0
19,15,junior,0
47,9,middle,1
9,8,junior,0
26,10,middle,1
1,11,junior,0
9,11,junior,0
38,11,middle,1
24,12,middle,1
48,12,middle,1
7,10,junior,0
62,12,middle,1
9,9,junior,0
2,8,junior,0
66,9,middle,1
11,8,junior,0
34,8,middle,1
15,10,junior,0
40,10,middle,1
2,9,junior,0
6,8,junior,0
14,10,junior,0
15,11,junior,0
19,11,junior,0
13,12,junior,0
22,9,junior,0
5,15,junior,0
30,14,middle,1
2,8,junior,0
44,9,middle,1
11,15,junior,0
86,11,senior,2
53,10,middle,1
3,8,junior,0
76,8,middle,1
16,9,junior,0
6,13,junior,0
65,10,middle,1
8,10,junior,0
40,13,middle,1
0,8,junior,0
8,8,junior,0
12,16,junior,0
41,11,middle,1
31,9,middle,1
30,11,middle,1
59,11,middle,1
42,11,middle,1
36,16,middle,1
29,8,middle,1
19,16,junior,0
29,17,middle,1
0,13,junior,0
27,12,middle,1
36,8,middle,1
14,9,junior,0
2,11,junior,0
25,14,middle,1
25,14,middle,1
7,17,junior,0
13,8,junior,0
15,13,junior,0
29,12,middle,1
11,9,junior,0
3,8,junior,0
8,9,junior,0
15,14,junior,0
1,10,junior,0
20,11,junior,0
69,14,middle,1
44,13,middle,1
6,8,junior,0
12,15,junior,0
17,15,junior,0
12,9,junior,0
32,15,middle,1
22,15,middle,1
92,12,senior,2
21,9,junior,0
4,9,junior,0
23,11,junior,0
25,13,middle,1
9,9,junior,0
0,17,junior,0
10,9,junior,0
28,8,middle,1
19,8,junior,0
21,8,junior,0
38,14,middle,1
18,12,junior,0
3,12,junior,0
8,14,junior,0
9,13,junior,0
23,10,junior,0
13,9,junior,0
8,17,junior,0
25,9,middle,1
6,10,junior,0
2,10,junior,0
33,15,middle,1
35,11,middle,1
14,9,junior,0
2,16,junior,0
5,12,junior,0
20,15,junior,0
34,17,middle,1
3,11,junior,0
26,14,middle,1
22,11,junior,0
5,9,junior,0
25,9,middle,1
22,9,junior,0
11,14,junior,0
27,16,middle,1
21,15,junior,0
3,14,junior,0
9,14,junior,0
24,12,middle,1
6,9,junior,0
15,9,junior,0
29,8,middle,1
7,10,junior,0
40,10,middle,1
57,10,middle,1
20,10,junior,0
8,16,junior,0
14,8,junior,0
14,8,junior,0
17,15,junior,0
15,10,junior,0
6,14,junior,0
9,9,junior,0
5,15,junior,0
29,12,middle,1
47,11,middle,1
54,16,middle,1
8,9,junior,0
7,16,junior,0
20,13,junior,0
20,9,junior,0
3,10,junior,0
68,17,middle,1
33,16,middle,1
48,12,middle,1
7,10,junior,0
42,8,middle,1
54,16,middle,1
6,15,junior,0
26,8,middle,1
28,9,middle,1
10,13,junior,0
22,9,junior,0
32,8,middle,1
82,10,senior,2
9,12,junior,0
9,15,junior,0
1,9,junior,0
26,10,middle,1
12,16,junior,0
78,17,senior,2
20,12,junior,0
47,12,middle,1
8,16,junior,0
20,9,junior,0
12,9,junior,0
47,17,middle,1
11,8,junior,0
26,13,middle,1
22,17,middle,1
35,16,middle,1
4,11,junior,0
12,12,junior,0
110,15,senior,2
2,12,junior,0
33,10,middle,1
22,14,junior,0
28,13,middle,1
22,14,junior,0
9,9,junior,0
2,8,junior,0
18,10,junior,0
44,13,middle,1
11,16,junior,0
17,9,junior,0
8,13,junior,0
20,9,junior,0
17,8,junior,0
1,10,junior,0
30,9,middle,1
41,13,middle,1
11,13,junior,0
2,9,junior,0
2,8,junior,0
12,14,junior,0
6,17,junior,0
32,15,middle,1
17,9,junior,0
16,8,junior,0
83,9,senior,2
20,9,junior,0
39,15,middle,1
26,10,middle,1
12,16,junior,0
18,16,junior,0
54,10,middle,1
36,10,middle,1
18,9,junior,0
84,9,senior,2
23,12,junior,0
22,10,junior,0
24,13,middle,1
103,13,senior,2
5,8,junior,0
67,9,middle,1
1,8,junior,0
3,15,junior,0
31,12,middle,1
6,17,junior,0
17,12,junior,0
12,8,junior,0
71,17,middle,1
14,13,junior,0
50,9,middle,1
28,10,middle,1
15,8,junior,0
12,13,junior,0
50,15,middle,1
42,8,middle,1
3,14,junior,0
30,10,middle,1
19,11,junior,0
12,15,junior,0
23,15,middle,1
2,10,junior,0
15,9,junior,0
16,12,junior,0
25,11,middle,1
54,8,middle,1
53,14,middle,1
38,10,middle,1
39,12,middle,1
71,11,middle,1
10,15,junior,0
1,9,junior,0
15,12,junior,0
6,11,junior,0
140,13,senior,2
27,9,middle,1
34,13,middle,1
3,11,junior,0
11,8,junior,0
11,17,junior,0
6,10,junior,0
0,14,junior,0
17,8,junior,0
43,17,middle,1
22,17,middle,1
10,13,junior,0
60,8,middle,1
56,12,middle,1
3,8,junior,0
32,8,middle,1
15,14,junior,0
8,11,junior,0
6,15,junior,0
19,9,junior,0
57,10,middle,1
2,8,junior,0
50,10,middle,1
8,16,junior,0
19,15,junior,0
105,10,senior,2
19,14,junior,0
11,16,junior,0
5,12,junior,0
21,9,junior,0
61,10,middle,1
14,9,junior,0
43,14,middle,1
50,13,middle,1
12,13,junior,0
15,13,junior,0
21,8,junior,0
12,13,junior,0
75,15,middle,1
23,9,junior,0
5,8,junior,0
32,14,middle,1
46,10,middle,1
50,9,middle,1
29,16,middle,1
7,8,junior,0
25,10,middle,1
35,10,middle,1
13,11,junior,0
14,15,junior,0
18,14,junior,0
41,14,middle,1
14,15,junior,0
40,16,middle,1
49,17,middle,1
84,16,senior,2
7,11,junior,0
6,16,junior,0
9,16,junior,0
1,14,junior,0
4,15,junior,0
4,10,junior,0
8,9,junior,0
84,16,senior,2
109,10,senior,2
32,14,middle,1
6,14,junior,0
21,13,junior,0
66,9,middle,1
4,9,junior,0
13,10,junior,0
43,11,middle,1
6,10,junior,0
30,14,middle,1
10,8,junior,0
10,13,junior,0
21,17,middle,1
92,16,senior,2
63,15,middle,1
28,8,middle,1
35,10,middle,1
7,12,junior,0
98,16,senior,2
41,15,middle,1
23,8,junior,0
27,14,middle,1
17,11,junior,0
13,8,junior,0
5,9,junior,0
2,9,junior,0
37,13,middle,1
0,12,junior,0
37,11,middle,1
4,15,junior,0
15,14,junior,0
136,11,senior,2
14,12,junior,0
5,10,junior,0
39,12,middle,1
19,17,junior,0
7,11,junior,0
33,10,middle,1
39,14,middle,1
1,9,junior,0
32,14,middle,1
94,10,senior,2
2,10,junior,0
14,14,junior,0
107,11,senior,2
24,16,middle,1
43,8,middle,1
5,15,junior,0
7,10,junior,0
30,14,middle,1
40,16,middle,1
10,8,junior,0
10,8,junior,0
2,8,junior,0
11,11,junior,0
4,8,junior,0
24,10,middle,1
7,12,junior,0
26,16,middle,1
13,9,junior,0
2,9,junior,0
23,13,middle,1
8,12,junior,0
23,12,middle,1
1,16,junior,0
72,9,middle,1
11,8,junior,0
1,17,junior,0
2,8,junior,0
10,8,junior,0
12,12,junior,0
58,11,middle,1
14,15,junior,0
31,8,middle,1
23,10,junior,0
0,8,junior,0
18,8,junior,0
22,12,junior,0
0,9,junior,0
52,17,middle,1
13,9,junior,0
13,8,junior,0
2,10,junior,0
10,15,junior,0
57,9,middle,1
1,12,junior,0
24,10,junior,0
42,13,middle,1
124,8,senior,2
3,10,junior,0
5,16,junior,0
13,9,junior,0
1,8,junior,0
31,11,middle,1
12,12,junior,0
3,13,junior,0
13,10,junior,0
5,14,junior,0
8,8,junior,0
7,8,junior,0
13,9,junior,0
0,9,junior,0
10,15,junior,0
154,12,senior,2
5,12,junior,0
186,17,senior,2
37,11,middle,1
29,8,middle,1
18,9,junior,0
15,8,junior,0
21,10,junior,0
16,8,junior,0
17,12,junior,0
22,17,middle,1
63,16,middle,1
2,15,junior,0
9,10,junior,0
16,12,junior,0
42,11,middle,1
33,13,middle,1
24,13,middle,1
28,9,middle,1
12,12,junior,0
34,16,middle,1
22,12,junior,0
11,10,junior,0
6,8,junior,0
6,12,junior,0
26,17,middle,1
27,16,middle,1
3,10,junior,0
28,17,middle,1
2,9,junior,0
35,12,middle,1
18,16,junior,0
18,15,junior,0
61,10,middle,1
5,15,junior,0
14,9,junior,0
94,11,senior,2
26,11,middle,1
12,16,junior,0
3,8,junior,0
12,9,junior,0
14,8,junior,0
22,8,junior,0
4,10,junior,0
32,12,middle,1
28,8,middle,1
9,17,junior,0
13,9,junior,0
18,12,junior,0
2,10,junior,0
20,15,junior,0
16,8,junior,0
25,17,middle,1
13,15,junior,0
20,8,junior,0
10,10,junior,0
5,9,junior,0
4,10,junior,0
6,8,junior,0
4,14,junior,0
5,10,junior,0
0,14,junior,0
0,8,junior,0
20,8,junior,0
6,17,junior,0
32,11,middle,1
43,17,middle,1
12,10,junior,0
9,12,junior,0
30,13,middle,1
139,14,senior,2
55,9,middle,1
22,10,junior,0
48,9,middle,1
9,13,junior,0
11,17,junior,0
11,9,junior,0
12,8,junior,0
57,9,middle,1
53,9,middle,1
48,10,middle,1
12,10,junior,0
42,11,middle,1
13,11,junior,0
6,9,junior,0
29,12,middle,1
55,12,middle,1
45,17,middle,1
28,17,middle,1
10,15,junior,0
13,12,junior,0
1,8,junior,0
29,12,middle,1
7,15,junior,0
72,10,middle,1
14,11,junior,0
60,11,middle,1
6,13,junior,0
13,8,junior,0
20,12,junior,0
34,13,middle,1
38,11,middle,1
44,12,middle,1
55,10,middle,1
19,12,junior,0
41,12,middle,1
9,14,junior,0
36,16,middle,1
12,10,junior,0
37,10,middle,1
29,9,middle,1
128,14,senior,2
41,11,middle,1
29,9,middle,1
23,8,junior,0
14,9,junior,0
19,17,junior,0
5,14,junior,0
1,14,junior,0
102,17,senior,2
18,8,junior,0
41,9,middle,1
10,12,junior,0
4,10,junior,0
81,17,senior,2
44,15,middle,1
12,8,junior,0
41,11,middle,1
7,16,junior,0
17,8,junior,0
19,8,junior,0
45,8,middle,1
4,10,junior,0
10,15,junior,0
30,15,middle,1
8,8,junior,0
15,9,junior,0
9,12,junior,0
21,10,junior,0
6,10,junior,0
34,13,middle,1
9,8,junior,0
6,13,junior,0
73,15,middle,1
4,11,junior,0
79,8,senior,2
37,11,middle,1
14,11,junior,0
3,9,junior,0
42,12,middle,1
10,13,junior,0
44,11,middle,1
3,12,junior,0
5,17,junior,0
3,9,junior,0
35,8,middle,1
17,12,junior,0
23,16,middle,1
1,8,junior,0
4,14,junior,0
101,17,senior,2
28,12,middle,1
22,14,junior,0
155,16,senior,2
31,9,middle,1
4,10,junior,0
22,13,junior,0
50,16,middle,1
11,11,junior,0
26,15,middle,1
79,8,senior,2
23,14,middle,1
5,11,junior,0
48,9,middle,1
30,14,middle,1
21,11,junior,0
19,10,junior,0
0,8,junior,0
11,8,junior,0
4,9,junior,0
1,14,junior,0
12,17,junior,0
5,8,junior,0
11,9,junior,0
14,10,junior,0
88,8,senior,2
17,14,junior,0
19,8,junior,0
6,9,junior,0
8,13,junior,0
17,9,junior,0
29,15,middle,1
16,10,junior,0
12,9,junior,0
31,15,middle,1
2,8,junior,0
17,11,junior,0
16,8,junior,0
7,13,junior,0
26,16,middle,1
116,14,senior,2
62,8,middle,1
1,8,junior,0
12,9,junior,0
28,12,middle,1
22,8,junior,0
4,9,junior,0
28,8,middle,1
10,12,junior,0
19,8,junior,0
36,14,middle,1
27,8,middle,1
7,14,junior,0
2,9,junior,0
0,10,junior,0
29,10,middle,1
36,10,middle,1
13,8,junior,0
13,8,junior,0
5,8,junior,0
31,9,middle,1
22,9,junior,0
21,10,junior,0
10,14,junior,0
0,13,junior,0
5,8,junior,0
29,9,middle,1
69,14,middle,1
14,8,junior,0
5,9,junior,0
0,9,junior,0
19,10,junior,0
17,10,junior,0
3,12,junior,0
10,8,junior,0
21,15,junior,0
4,9,junior,0
7,9,junior,0
10,8,junior,0
16,8,junior,0
3,14,junior,0
20,15,junior,0
24,10,middle,1
24,16,middle,1
0,9,junior,0
27,8,middle,1
41,12,middle,1
14,16,junior,0
16,10,junior,0
7,12,junior,0
9,9,junior,0
10,8,junior,0
3,13,junior,0
40,13,middle,1
3,16,junior,0
13,15,junior,0
7,11,junior,0
53,14,middle,1
65,17,middle,1
18,15,junior,0
15,14,junior,0
7,8,junior,0
73,14,middle,1
50,12,middle,1
13,8,junior,0
4,12,junior,0
12,9,junior,0
23,10,junior,0
31,9,middle,1
28,12,middle,1
70,10,middle,1
4,10,junior,0
4,17,junior,0
2,8,junior,0
42,11,middle,1
13,10,junior,0
14,9,junior,0
23,14,middle,1
71,14,middle,1
6,16,junior,0
56,14,middle,1
21,10,junior,0
32,10,middle,1
37,14,middle,1
9,8,junior,0
31,10,middle,1
7,13,junior,0
38,17,middle,1
21,11,junior,0
55,12,middle,1
25,17,middle,1
6,15,junior,0
21,11,junior,0
12,9,junior,0
6,9,junior,0
46,9,middle,1
11,10,junior,0
13,9,junior,0
56,14,middle,1
25,15,middle,1
42,13,middle,1
1,11,junior,0
16,9,junior,0
27,13,middle,1
44,16,middle,1
19,14,junior,0
17,13,junior,0
78,9,middle,1
24,11,middle,1
31,16,middle,1
30,8,middle,1
98,9,senior,2
50,9,middle,1
39,9,middle,1
28,14,middle,1
17,11,junior,0
36,17,middle,1
16,9,junior,0
18,11,junior,0
43,12,middle,1
8,17,junior,0
9,16,junior,0
10,9,junior,0
18,8,junior,0
31,8,middle,1
45,10,middle,1
9,12,junior,0
7,8,junior,0
30,16,middle,1
31,15,middle,1
31,11,middle,1
8,8,junior,0
78,9,middle,1
7,12,junior,0
43,16,middle,1
39,8,middle,1
25,9,middle,1
25,12,middle,1
56,12,middle,1
30,9,middle,1
37,14,middle,1
46,13,middle,1
48,13,middle,1
53,13,middle,1
8,16,junior,0
9,15,junior,0
40,12,middle,1
27,16,middle,1
5,10,junior,0
3,11,junior,0
22,8,junior,0
23,11,junior,0
18,13,junior,0
4,14,junior,0
2,17,junior,0
29,17,middle,1
3,10,junior,0
18,14,junior,0
5,15,junior,0
53,13,middle,1
3,9,junior,0
33,13,middle,1
12,10,junior,0
6,12,junior,0
37,8,middle,1
22,10,junior,0
22,10,junior,0
1,14,junior,0
13,17,junior,0
3,14,junior,0
7,14,junior,0
39,9,middle,1
105,9,senior,2
23,10,junior,0
125,12,senior,2
72,14,middle,1
50,8,middle,1
35,8,middle,1
3,11,junior,0
4,12,junior,0
27,14,middle,1
64,8,middle,1
53,11,middle,1
54,16,middle,1
28,11,middle,1
65,9,middle,1
3,11,junior,0
79,16,senior,2
17,11,junior,0
1,11,junior,0
3,12,junior,0
68,11,middle,1
12,11,junior,0
35,14,middle,1
5,10,junior,0
15,12,junior,0
43,9,middle,1
31,14,middle,1
13,10,junior,0
3,9,junior,0
94,11,senior,2
75,16,middle,1
21,14,junior,0
6,8,junior,0
8,9,junior,0
1,8,junior,0
36,10,middle,1
22,10,junior,0
10,17,junior,0
4,14,junior,0
19,17,junior,0
58,13,middle,1
4,8,junior,0
63,12,middle,1
49,12,middle,1
20,9,junior,0
66,13,middle,1
26,10,middle,1
36,10,middle,1
18,12,junior,0
50,8,middle,1
69,9,middle,1
191,8,senior,2
33,11,middle,1
17,8,junior,0
6,14,junior,0
4,9,junior,0
14,9,junior,0
7,10,junior,0
42,11,middle,1
101,9,senior,2
10,9,junior,0
13,13,junior,0
37,15,middle,1
21,10,junior,0
28,12,middle,1
12,16,junior,0
6,9,junior,0
14,9,junior,0
33,14,middle,1
14,13,junior,0
8,8,junior,0
3,9,junior,0
48,8,middle,1
3,10,junior,0
33,10,middle,1
14,9,junior,0
23,8,junior,0
44,9,middle,1
20,9,junior,0
34,11,middle,1
29,11,middle,1
19,16,junior,0
14,8,junior,0
19,13,junior,0
19,13,junior,0
52,16,middle,1
17,13,junior,0
17,8,junior,0
37,8,middle,1
48,14,middle,1
14,9,junior,0
14,11,junior,0
26,8,middle,1
12,12,junior,0
35,8,middle,1
7,14,junior,0
19,15,junior,0
3,8,junior,0
53,14,middle,1
20,17,junior,0
3,10,junior,0
21,9,junior,0
20,11,junior,0
15,13,junior,0
14,16,junior,0
26,8,middle,1
0,10,junior,0
53,10,middle,1
28,13,middle,1
43,8,middle,1
11,9,junior,0
37,9,middle,1
13,10,junior,0
15,12,junior,0
10,14,junior,0
24,8,junior,0
53,12,middle,1
37,8,middle,1
10,11,junior,0
109,14,senior,2
2,8,junior,0
1,9,junior,0
17,15,junior,0
39,15,middle,1
5,15,junior,0
32,15,middle,1
14,8,junior,0
87,11,senior,2
18,10,junior,0
4,9,junior,0
8,14,junior,0
3,14,junior,0
27,15,middle,1
1,9,junior,0
26,10,middle,1
3,13,junior,0
17,8,junior,0
27,9,middle,1
16,14,junior,0
21,9,junior,0
4,8,junior,0
8,9,junior,0
28,10,middle,1
76,12,middle,1
16,8,junior,0
17,17,junior,0
22,13,junior,0
17,11,junior,0
2,14,junior,0
29,8,middle,1
67,16,middle,1
3,8,junior,0
70,15,middle,1
16,13,junior,0
6,15,junior,0
14,8,junior,0
16,9,junior,0
16,15,junior,0
17,8,junior,0
9,9,junior,0
22,17,middle,1
12,10,junior,0
63,8,middle,1
45,9,middle,1
12,10,junior,0
14,8,junior,0
24,13,middle,1
99,10,senior,2
4,12,junior,0
34,13,middle,1
21,14,junior,0
40,12,middle,1
44,17,middle,1
19,11,junior,0
11,12,junior,0
108,9,senior,2
77,8,middle,1
77,10,middle,1
10,12,junior,0
66,11,middle,1
11,11,junior,0
36,13,middle,1
59,8,middle,1
42,10,middle,1
25,14,middle,1
28,8,middle,1
38,11,middle,1
9,8,junior,0
10,17,junior,0
13,16,junior,0
14,10,junior,0
25,12,middle,1
4,13,junior,0
13,9,junior,0
14,13,junior,0
2,13,junior,0
5,14,junior,0
30,9,middle,1
56,17,middle,1
16,13,junior,0
62,10,middle,1
26,8,middle,1
15,10,junior,0
25,11,middle,1
7,14,junior,0
13,13,junior,0
16,8,junior,0
